"","pc01_state_name","State_number_2001","PC_no_2001","year_el","total_lights_pc_avg"
"1883","punjab",3,2,"2004",27.3579299760072
"1884","punjab",3,2,"2009",29.3940413239745
"1885","punjab",3,3,"1994",45.4796272635699
"1886","punjab",3,3,"1996",47.4526058861703
"1887","punjab",3,3,"1998",49.3023131892731
"1888","punjab",3,3,"1999",48.4501452535518
"1889","punjab",3,3,"2004",50.2762002308655
"1890","punjab",3,3,"2009",50.5513228539803
"1891","punjab",3,4,"1994",20.2267684730592
"1892","punjab",3,4,"1996",21.8584147972271
"1893","punjab",3,4,"1998",23.7116478208642
"1894","punjab",3,4,"1999",22.2395201726066
"1895","punjab",3,4,"2004",24.7745603246013
"1896","punjab",3,4,"2009",27.7115460564052
"1897","punjab",3,5,"1994",22.6557426761017
"1898","punjab",3,5,"1996",24.5328335379423
"1899","punjab",3,5,"1998",26.3395335576261
"1900","punjab",3,5,"1999",24.8239606529856
"1901","punjab",3,5,"2004",26.6963512544509
"1902","punjab",3,5,"2009",28.4566101658705
"1903","punjab",3,6,"1994",38.610059052594
"1904","punjab",3,6,"1996",39.850351390949
"1905","punjab",3,6,"1998",41.9619832288391
"1906","punjab",3,6,"1999",41.1484827057171
"1907","punjab",3,6,"2004",42.5801229284909
"1908","punjab",3,6,"2009",43.1698801680371
"1909","punjab",3,7,"1994",22.7606636750728
"1910","punjab",3,7,"1996",24.9375919247535
"1911","punjab",3,7,"1998",26.2156022304077
"1912","punjab",3,7,"1999",25.2539007378543
"1913","punjab",3,7,"2004",26.9700184277425
"1914","punjab",3,7,"2009",29.2898729612068
"1915","punjab",3,8,"1994",30.4020022879178
"1916","punjab",3,8,"1996",32.0517150841454
"1917","punjab",3,8,"1998",32.7494576766508
"1918","punjab",3,8,"1999",32.7237304966639
"1919","punjab",3,8,"2004",35.4796567467011
"1920","punjab",3,8,"2009",36.2313150690819
"1921","punjab",3,9,"1994",35.6773072762017
"1922","punjab",3,9,"1996",38.3797304338219
"1923","punjab",3,9,"1998",39.917116619022
"1924","punjab",3,9,"1999",39.422023388968
"1925","punjab",3,9,"2004",42.4921321152404
"1926","punjab",3,9,"2009",42.8628621083408
"1927","punjab",3,10,"1994",20.9628122508233
"1928","punjab",3,10,"1996",23.1341684916812
"1929","punjab",3,10,"1998",24.2422386671973
"1930","punjab",3,10,"1999",23.7675568846652
"1931","punjab",3,10,"2004",26.6231828364412
"1932","punjab",3,10,"2009",29.7988586645112
"1933","punjab",3,11,"1994",15.1004364423762
"1934","punjab",3,11,"1996",15.7368683437799
"1935","punjab",3,11,"1998",16.3276453268156
"1936","punjab",3,11,"1999",15.7058796170074
"1937","punjab",3,11,"2004",18.3214410469329
"1938","punjab",3,11,"2009",21.7175993338185
"1939","punjab",3,12,"1994",21.2491921493851
"1940","punjab",3,12,"1996",23.2344277343487
"1941","punjab",3,12,"1998",24.1140761818131
"1942","punjab",3,12,"1999",23.5035216448093
"1943","punjab",3,12,"2004",26.3822224214192
"1944","punjab",3,12,"2009",28.2674733215077
"1945","punjab",3,13,"1994",31.9127460781995
"1946","punjab",3,13,"1996",34.5849373866717
"1947","punjab",3,13,"1998",35.5435612282982
"1948","punjab",3,13,"1999",35.5612888799236
"1949","punjab",3,13,"2004",38.1478338330753
"1950","punjab",3,13,"2009",38.4541333123325
"1951","rajasthan",8,1,"1994",5.35365723670139
"1952","rajasthan",8,1,"1996",6.11777871909096
"1953","rajasthan",8,1,"1998",6.15206873085633
"1954","rajasthan",8,1,"1999",6.87666563709556
"1955","rajasthan",8,1,"2004",8.45609944931488
"1956","rajasthan",8,1,"2009",10.959619891943
"1957","rajasthan",8,2,"1994",8.62732415997126
"1958","rajasthan",8,2,"1996",9.36866137098048
"1959","rajasthan",8,2,"1998",9.43899276019982
"1960","rajasthan",8,2,"1999",10.2014149326401
"1961","rajasthan",8,2,"2004",12.4946613998263
"1962","rajasthan",8,2,"2009",17.5759491970478
"1963","rajasthan",8,3,"1994",7.23508852235651
"1964","rajasthan",8,3,"1996",8.04275979429788
"1965","rajasthan",8,3,"1998",7.74389229464303
"1966","rajasthan",8,3,"1999",8.7445371631648
"1967","rajasthan",8,3,"2004",11.2518913857506
"1968","rajasthan",8,3,"2009",16.3148919833313
"1969","rajasthan",8,4,"1994",13.0950494967053
"1970","rajasthan",8,4,"1996",13.9783322696492
"1971","rajasthan",8,4,"1998",13.7567793401273
"1972","rajasthan",8,4,"1999",14.3721984576394
"1973","rajasthan",8,4,"2004",16.7942032206016
"1974","rajasthan",8,4,"2009",22.1409112715093
"1975","rajasthan",8,5,"1994",8.81989920258221
"1976","rajasthan",8,5,"1996",8.95240007716551
"1977","rajasthan",8,5,"1998",8.42471501481939
"1978","rajasthan",8,5,"1999",8.92781622485014
"1979","rajasthan",8,5,"2004",11.1705209093973
"1980","rajasthan",8,5,"2009",16.1469563215145
"1981","rajasthan",8,6,"1994",17.0403760871
"1982","rajasthan",8,6,"1996",18.0562740819458
"1983","rajasthan",8,6,"1998",17.9479660096114
"1984","rajasthan",8,6,"1999",19.9549850820334
"1985","rajasthan",8,6,"2004",22.7176892875141
"1986","rajasthan",8,6,"2009",27.7872704312072
"1987","rajasthan",8,7,"1994",12.601429312954
"1988","rajasthan",8,7,"1996",12.7409859918097
"1989","rajasthan",8,7,"1998",12.5232995040301
"1990","rajasthan",8,7,"1999",13.5842846094499
"1991","rajasthan",8,7,"2004",15.7080127112363
"1992","rajasthan",8,7,"2009",20.9783618987302
"1993","rajasthan",8,8,"1994",9.9199628791094
"1994","rajasthan",8,8,"1996",10.0696619217936
"1995","rajasthan",8,8,"1998",9.26399993794653
"1996","rajasthan",8,8,"1999",10.406695250154
"1997","rajasthan",8,8,"2004",13.4234063472533
"1998","rajasthan",8,8,"2009",21.3721498763755
"1999","rajasthan",8,9,"1994",12.087557566848
"2000","rajasthan",8,9,"1996",11.6818008516972
"2001","rajasthan",8,9,"1998",10.990706331037
"2002","rajasthan",8,9,"1999",11.8078907467682
"2003","rajasthan",8,9,"2004",14.3384625525901
"2004","rajasthan",8,9,"2009",21.0108209918037
"2005","rajasthan",8,10,"1994",18.1581154550986
"2006","rajasthan",8,10,"1996",18.702035502875
"2007","rajasthan",8,10,"1998",18.6870491964817
"2008","rajasthan",8,10,"1999",19.0050506008689
"2009","rajasthan",8,10,"2004",21.2543575324113
"2010","rajasthan",8,10,"2009",24.4633334896938
"2011","rajasthan",8,11,"1994",4.68960976639126
"2012","rajasthan",8,11,"1996",4.70503907918781
"2013","rajasthan",8,11,"1998",4.86366824945891
"2014","rajasthan",8,11,"1999",5.82392313107775
"2015","rajasthan",8,11,"2004",6.50297896437324
"2016","rajasthan",8,11,"2009",10.8951442703813
"2017","rajasthan",8,12,"1994",4.38784849975632
"2018","rajasthan",8,12,"1996",4.7417400975047
"2019","rajasthan",8,12,"1998",5.07732901087922
"2020","rajasthan",8,12,"1999",5.77664812071037
"2021","rajasthan",8,12,"2004",6.03001124276504
"2022","rajasthan",8,12,"2009",8.20858405612743
"2023","rajasthan",8,13,"1994",5.00891052854124
"2024","rajasthan",8,13,"1996",5.3347868359
"2025","rajasthan",8,13,"1998",5.74465870509389
"2026","rajasthan",8,13,"1999",6.53127739943304
"2027","rajasthan",8,13,"2004",6.74019602678833
"2028","rajasthan",8,13,"2009",8.71201338645965
"2029","rajasthan",8,14,"1994",4.48889115042194
"2030","rajasthan",8,14,"1996",4.82713742798338
"2031","rajasthan",8,14,"1998",5.46126774460331
"2032","rajasthan",8,14,"1999",5.75031557943788
"2033","rajasthan",8,14,"2004",6.1489323700506
"2034","rajasthan",8,14,"2009",8.54437318075878
"2035","rajasthan",8,15,"1994",5.46371764288686
"2036","rajasthan",8,15,"1996",5.30305217685743
"2037","rajasthan",8,15,"1998",5.74035961579597
"2038","rajasthan",8,15,"1999",6.32729748846273
"2039","rajasthan",8,15,"2004",6.58217407875397
"2040","rajasthan",8,15,"2009",8.61843140907247
"2041","rajasthan",8,16,"1994",0.350345367591942
"2042","rajasthan",8,16,"1996",0.378593061379689
"2043","rajasthan",8,16,"1998",0.634792578352411
"2044","rajasthan",8,16,"1999",1.53938230246629
"2045","rajasthan",8,16,"2004",2.56941671343594
"2046","rajasthan",8,16,"2009",4.76312059822795
"2047","rajasthan",8,17,"1994",4.62946743581138
"2048","rajasthan",8,17,"1996",4.45846079532939
"2049","rajasthan",8,17,"1998",4.65073819170803
"2050","rajasthan",8,17,"1999",5.30538205787586
"2051","rajasthan",8,17,"2004",5.54398565455683
"2052","rajasthan",8,17,"2009",7.92055685113707
"2053","rajasthan",8,18,"1994",4.96302325901986
"2054","rajasthan",8,18,"1996",4.89733482059101
"2055","rajasthan",8,18,"1998",5.45515745495229
"2056","rajasthan",8,18,"1999",6.1506723131654
"2057","rajasthan",8,18,"2004",6.96468900274348
"2058","rajasthan",8,18,"2009",10.0125675981132
"2059","rajasthan",8,19,"1994",7.35088176371243
"2060","rajasthan",8,19,"1996",7.13118627680838
"2061","rajasthan",8,19,"1998",7.93536976031007
"2062","rajasthan",8,19,"1999",8.08232257928715
"2063","rajasthan",8,19,"2004",8.76079056433177
"2064","rajasthan",8,19,"2009",12.3976693396576
"2065","rajasthan",8,20,"1994",6.80047057884347
"2066","rajasthan",8,20,"1996",7.21871969502386
"2067","rajasthan",8,20,"1998",7.77336350591526
"2068","rajasthan",8,20,"1999",8.05928337410761
"2069","rajasthan",8,20,"2004",8.61849552122717
"2070","rajasthan",8,20,"2009",11.0492046205263
"2071","rajasthan",8,21,"1994",4.58309332294999
"2072","rajasthan",8,21,"1996",4.62770693299986
"2073","rajasthan",8,21,"1998",5.13235832132114
"2074","rajasthan",8,21,"1999",5.44173795106991
"2075","rajasthan",8,21,"2004",5.68703610031716
"2076","rajasthan",8,21,"2009",8.2434437850685
"2077","rajasthan",8,22,"1994",8.45290392675761
"2078","rajasthan",8,22,"1996",8.32999038134518
"2079","rajasthan",8,22,"1998",8.83937846734655
"2080","rajasthan",8,22,"1999",8.6820213052306
"2081","rajasthan",8,22,"2004",9.10439537192133
"2082","rajasthan",8,22,"2009",12.4818417227642
"2083","rajasthan",8,23,"1994",13.352955427407
"2084","rajasthan",8,23,"1996",14.0908990218303
"2085","rajasthan",8,23,"1998",14.9047683632872
"2086","rajasthan",8,23,"1999",15.5455389011088
"2087","rajasthan",8,23,"2004",17.0784839052714
"2088","rajasthan",8,23,"2009",19.6654156518507
"2089","rajasthan",8,24,"1994",6.05316060727841
"2090","rajasthan",8,24,"1996",6.12601527254118
"2091","rajasthan",8,24,"1998",6.67597179252797
"2092","rajasthan",8,24,"1999",7.11019356731703
"2093","rajasthan",8,24,"2004",8.10852569177104
"2094","rajasthan",8,24,"2009",12.1238980346656
"2095","rajasthan",8,25,"1994",7.24636371542539
"2096","rajasthan",8,25,"1996",7.67796384597137
"2097","rajasthan",8,25,"1998",7.72719083443916
"2098","rajasthan",8,25,"1999",8.40672024649671
"2099","rajasthan",8,25,"2004",9.95669756673486
"2100","rajasthan",8,25,"2009",14.673508582744
"2101","sikkim",11,1,"1994",13.1002467499433
"2102","sikkim",11,1,"1996",14.123548623182
"2103","sikkim",11,1,"1998",16.0667886139425
"2104","sikkim",11,1,"1999",15.9686277338208
"2105","sikkim",11,1,"2004",19.3704889558478
"2106","sikkim",11,1,"2009",23.9816618596397
"2107","tamil nadu",33,1,"1994",87.4009275739708
"2108","tamil nadu",33,1,"1996",88.4559167378945
"2109","tamil nadu",33,1,"1998",89.791514497221
"2110","tamil nadu",33,1,"1999",89.3860551796251
"2111","tamil nadu",33,1,"2004",89.6851257155728
"2112","tamil nadu",33,1,"2009",77.8821669052549
"2113","tamil nadu",33,2,"1994",78.3435420113344
"2114","tamil nadu",33,2,"1996",78.6890651307377
"2115","tamil nadu",33,2,"1998",79.6352128927452
"2116","tamil nadu",33,2,"1999",79.8455849942093
"2117","tamil nadu",33,2,"2004",81.6590342006133
"2118","tamil nadu",33,2,"2009",73.490997923968
"2119","tamil nadu",33,3,"1994",17.5961259070935
"2120","tamil nadu",33,3,"1996",18.791778483466
"2121","tamil nadu",33,3,"1998",20.369987575991
"2122","tamil nadu",33,3,"1999",20.8934080241611
"2123","tamil nadu",33,3,"2004",22.0636509362508
"2124","tamil nadu",33,3,"2009",26.4377209638162
"2125","tamil nadu",33,4,"1994",71.5165529702407
"2126","tamil nadu",33,4,"1996",72.4439018902516
"2127","tamil nadu",33,4,"1998",73.7074678559382
"2128","tamil nadu",33,4,"1999",73.6716326040471
"2129","tamil nadu",33,4,"2004",74.923297729587
"2130","tamil nadu",33,4,"2009",68.2159040696018
"2131","tamil nadu",33,5,"1994",10.7464708752829
"2132","tamil nadu",33,5,"1996",11.0341951951227
"2133","tamil nadu",33,5,"1998",12.7999600935191
"2134","tamil nadu",33,5,"1999",13.7490607651957
"2135","tamil nadu",33,5,"2004",15.140584936265
"2136","tamil nadu",33,5,"2009",19.0574754998521
"2137","tamil nadu",33,6,"1994",70.6648058412581
"2138","tamil nadu",33,6,"1996",71.1686990473368
"2139","tamil nadu",33,6,"1998",72.3357783428601
"2140","tamil nadu",33,6,"1999",72.2296248362093
"2141","tamil nadu",33,6,"2004",72.4650451934162
"2142","tamil nadu",33,6,"2009",64.5556111374702
"2143","tamil nadu",33,7,"1994",43.3138360665793
"2144","tamil nadu",33,7,"1996",44.671942362014
"2145","tamil nadu",33,7,"1998",46.7720105954263
"2146","tamil nadu",33,7,"1999",47.5016353441378
"2147","tamil nadu",33,7,"2004",49.5782831253751
"2148","tamil nadu",33,7,"2009",47.7384070119833
"2149","tamil nadu",33,8,"1994",10.0581590549792
"2150","tamil nadu",33,8,"1996",10.2698548285067
"2151","tamil nadu",33,8,"1998",12.107183660424
"2152","tamil nadu",33,8,"1999",12.7290155434666
"2153","tamil nadu",33,8,"2004",13.3421080766877
"2154","tamil nadu",33,8,"2009",16.9250395302176
"2155","tamil nadu",33,9,"1994",11.8147829653713
"2156","tamil nadu",33,9,"1996",11.6032373924415
"2157","tamil nadu",33,9,"1998",13.5503522828109
"2158","tamil nadu",33,9,"1999",14.582846710291
"2159","tamil nadu",33,9,"2004",15.8757754298304
"2160","tamil nadu",33,9,"2009",20.6208688859981
"2161","tamil nadu",33,10,"1994",16.7577337208585
"2162","tamil nadu",33,10,"1996",18.7717074798996
"2163","tamil nadu",33,10,"1998",22.847951630311
"2164","tamil nadu",33,10,"1999",23.6622519845282
"2165","tamil nadu",33,10,"2004",26.5369834913331
"2166","tamil nadu",33,10,"2009",31.412849155596
"2167","tamil nadu",33,11,"1994",25.2851652271864
"2168","tamil nadu",33,11,"1996",26.6786838765454
"2169","tamil nadu",33,11,"1998",30.6598460074778
"2170","tamil nadu",33,11,"1999",30.1124217854455
"2171","tamil nadu",33,11,"2004",31.4701466232603
"2172","tamil nadu",33,11,"2009",33.2020267846794
"2173","tamil nadu",33,12,"1994",14.6369705224286
"2174","tamil nadu",33,12,"1996",15.7321353868658
"2175","tamil nadu",33,12,"1998",18.0727988902016
"2176","tamil nadu",33,12,"1999",18.4284093665166
"2177","tamil nadu",33,12,"2004",18.6865868789757
"2178","tamil nadu",33,12,"2009",22.5209278253854
"2179","tamil nadu",33,13,"1994",15.4383069814517
"2180","tamil nadu",33,13,"1996",16.3622565239214
"2181","tamil nadu",33,13,"1998",19.5748926206741
"2182","tamil nadu",33,13,"1999",19.8655708686631
"2183","tamil nadu",33,13,"2004",21.8564428815187
"2184","tamil nadu",33,13,"2009",27.1494437774813
"2185","tamil nadu",33,14,"1994",10.6391975644151
"2186","tamil nadu",33,14,"1996",10.921029252199
"2187","tamil nadu",33,14,"1998",12.8522406300607
"2188","tamil nadu",33,14,"1999",13.7189731081631
"2189","tamil nadu",33,14,"2004",14.2521446902818
"2190","tamil nadu",33,14,"2009",17.6688816672303
"2191","tamil nadu",33,15,"1994",32.1311494682395
"2192","tamil nadu",33,15,"1996",32.95849126774
"2193","tamil nadu",33,15,"1998",34.4604672146826
"2194","tamil nadu",33,15,"1999",35.5053389183328
"2195","tamil nadu",33,15,"2004",35.2105453551647
"2196","tamil nadu",33,15,"2009",35.2237955855799
"2197","tamil nadu",33,16,"1994",22.603412013697
"2198","tamil nadu",33,16,"1996",24.2202819189861
"2199","tamil nadu",33,16,"1998",28.4159689848647
"2200","tamil nadu",33,16,"1999",27.7463276609945
"2201","tamil nadu",33,16,"2004",30.3222441065616
"2202","tamil nadu",33,16,"2009",36.6775089982428
"2203","tamil nadu",33,17,"1994",23.4648583403803
"2204","tamil nadu",33,17,"1996",25.4136718968316
"2205","tamil nadu",33,17,"1998",29.3282407662714
"2206","tamil nadu",33,17,"1999",29.1287670559704
"2207","tamil nadu",33,17,"2004",29.8012663540535
"2208","tamil nadu",33,17,"2009",35.1177120651504
"2209","tamil nadu",33,18,"1994",26.7278129192684
"2210","tamil nadu",33,18,"1996",27.7691990157111
"2211","tamil nadu",33,18,"1998",29.8764335482188
"2212","tamil nadu",33,18,"1999",31.3923951356571
"2213","tamil nadu",33,18,"2004",31.2255107237483
"2214","tamil nadu",33,18,"2009",32.2028491804615
"2215","tamil nadu",33,19,"1994",18.2922143126508
"2216","tamil nadu",33,19,"1996",19.0032653779344
"2217","tamil nadu",33,19,"1998",22.3337793809504
"2218","tamil nadu",33,19,"1999",22.8523583580854
"2219","tamil nadu",33,19,"2004",24.8107184470999
"2220","tamil nadu",33,19,"2009",28.8828016358053
"2221","tamil nadu",33,20,"1994",40.8335847053463
"2222","tamil nadu",33,20,"1996",43.4191277432792
"2223","tamil nadu",33,20,"1998",47.5656411499357
"2224","tamil nadu",33,20,"1999",47.5729413027996
"2225","tamil nadu",33,20,"2004",47.8422728080488
"2226","tamil nadu",33,20,"2009",47.4946322890799
"2227","tamil nadu",33,21,"1994",15.8736547124878
"2228","tamil nadu",33,21,"1996",17.1859130543498
"2229","tamil nadu",33,21,"1998",19.2347582633416
"2230","tamil nadu",33,21,"1999",19.7581017291837
"2231","tamil nadu",33,21,"2004",19.4835989950364
"2232","tamil nadu",33,21,"2009",22.208724448037
"2233","tamil nadu",33,22,"1994",10.5103742192244
"2234","tamil nadu",33,22,"1996",11.0303700069853
"2235","tamil nadu",33,22,"1998",12.6312391632919
"2236","tamil nadu",33,22,"1999",13.128304945602
"2237","tamil nadu",33,22,"2004",13.1002727562359
"2238","tamil nadu",33,22,"2009",16.0074479005224
"2239","tamil nadu",33,23,"1994",16.9377829020326
"2240","tamil nadu",33,23,"1996",17.7774108781655
"2241","tamil nadu",33,23,"1998",20.6308057672016
"2242","tamil nadu",33,23,"1999",20.8166898121274
"2243","tamil nadu",33,23,"2004",21.3277636893855
"2244","tamil nadu",33,23,"2009",24.0762091678986
"2245","tamil nadu",33,24,"1994",26.8852269959655
"2246","tamil nadu",33,24,"1996",27.5440066260692
"2247","tamil nadu",33,24,"1998",28.6666272538398
"2248","tamil nadu",33,24,"1999",29.2339456375653
"2249","tamil nadu",33,24,"2004",29.8579744400536
"2250","tamil nadu",33,24,"2009",29.8411895557861
"2251","tamil nadu",33,25,"1994",48.2153804213506
"2252","tamil nadu",33,25,"1996",48.8402820344381
"2253","tamil nadu",33,25,"1998",50.3717708510074
"2254","tamil nadu",33,25,"1999",51.0048105105929
"2255","tamil nadu",33,25,"2004",51.5603016346449
"2256","tamil nadu",33,25,"2009",46.908818678366
"2257","tamil nadu",33,26,"1994",17.9972045264836
"2258","tamil nadu",33,26,"1996",18.793630894328
"2259","tamil nadu",33,26,"1998",20.7264786124717
"2260","tamil nadu",33,26,"1999",22.471032876926
"2261","tamil nadu",33,26,"2004",22.0013188645211
"2262","tamil nadu",33,26,"2009",25.1077279795095
"2263","tamil nadu",33,27,"1994",12.3288141121494
"2264","tamil nadu",33,27,"1996",13.1830018688435
"2265","tamil nadu",33,27,"1998",14.7064539895851
"2266","tamil nadu",33,27,"1999",15.5721855922103
"2267","tamil nadu",33,27,"2004",15.3513369453769
"2268","tamil nadu",33,27,"2009",17.6501185464206
"2269","tamil nadu",33,28,"1994",15.3635460545076
"2270","tamil nadu",33,28,"1996",16.3534140234719
"2271","tamil nadu",33,28,"1998",18.8250868467492
"2272","tamil nadu",33,28,"1999",19.5714673332611
"2273","tamil nadu",33,28,"2004",20.6493956768151
"2274","tamil nadu",33,28,"2009",25.5081783884731
"2275","tamil nadu",33,29,"1994",49.9761228547666
"2276","tamil nadu",33,29,"1996",50.606249022196
"2277","tamil nadu",33,29,"1998",52.4718251802723
"2278","tamil nadu",33,29,"1999",53.5193620358682
"2279","tamil nadu",33,29,"2004",53.212016872817
"2280","tamil nadu",33,29,"2009",50.2666948319
"2281","tamil nadu",33,30,"1994",9.82206332296981
"2282","tamil nadu",33,30,"1996",10.7056123707534
"2283","tamil nadu",33,30,"1998",12.3936178417602
"2284","tamil nadu",33,30,"1999",13.1204150115866
"2285","tamil nadu",33,30,"2004",13.1728786147303
"2286","tamil nadu",33,30,"2009",15.6293321616863
"2287","tamil nadu",33,31,"1994",16.1876822354208
"2288","tamil nadu",33,31,"1996",15.9816849599611
"2289","tamil nadu",33,31,"1998",16.7729334181106
"2290","tamil nadu",33,31,"1999",18.3322164355647
"2291","tamil nadu",33,31,"2004",17.3993708639015
"2292","tamil nadu",33,31,"2009",20.250542123339
"2293","tamil nadu",33,32,"1994",9.7106940959275
"2294","tamil nadu",33,32,"1996",10.1114115559836
"2295","tamil nadu",33,32,"1998",12.5711185300244
"2296","tamil nadu",33,32,"1999",12.2932067910965
"2297","tamil nadu",33,32,"2004",12.5210117371392
"2298","tamil nadu",33,32,"2009",15.4078035461048
"2299","tamil nadu",33,33,"1994",9.13164922499743
"2300","tamil nadu",33,33,"1996",9.76445855806117
"2301","tamil nadu",33,33,"1998",11.8531421982393
"2302","tamil nadu",33,33,"1999",12.0534642080958
"2303","tamil nadu",33,33,"2004",12.1943035276859
"2304","tamil nadu",33,33,"2009",14.859175692645
"2305","tamil nadu",33,34,"1994",11.8657051945889
"2306","tamil nadu",33,34,"1996",12.8407554731582
"2307","tamil nadu",33,34,"1998",14.7618729679291
"2308","tamil nadu",33,34,"1999",14.8632593021265
"2309","tamil nadu",33,34,"2004",15.8112626299735
"2310","tamil nadu",33,34,"2009",20.4030908040454
"2311","tamil nadu",33,35,"1994",9.34626685466604
"2312","tamil nadu",33,35,"1996",10.7460731895463
"2313","tamil nadu",33,35,"1998",12.1011238198402
"2314","tamil nadu",33,35,"1999",13.0696335335375
"2315","tamil nadu",33,35,"2004",13.659615683971
"2316","tamil nadu",33,35,"2009",17.5318289007043
"2317","tamil nadu",33,36,"1994",15.7250308157069
"2318","tamil nadu",33,36,"1996",18.467602665931
"2319","tamil nadu",33,36,"1998",21.4890174973724
"2320","tamil nadu",33,36,"1999",22.5089391540177
"2321","tamil nadu",33,36,"2004",24.2499798947748
"2322","tamil nadu",33,36,"2009",29.296245019226
"2323","tamil nadu",33,37,"1994",18.5842428188807
"2324","tamil nadu",33,37,"1996",20.7825249997363
"2325","tamil nadu",33,37,"1998",22.5432624272126
"2326","tamil nadu",33,37,"1999",22.8618300452559
"2327","tamil nadu",33,37,"2004",22.9441109678284
"2328","tamil nadu",33,37,"2009",27.5731310496877
"2329","tamil nadu",33,38,"1994",13.6066222810335
"2330","tamil nadu",33,38,"1996",15.6907728939087
"2331","tamil nadu",33,38,"1998",18.6155526138644
"2332","tamil nadu",33,38,"1999",19.0988248930721
"2333","tamil nadu",33,38,"2004",19.8969610218986
"2334","tamil nadu",33,38,"2009",23.9472657665231
"2335","tamil nadu",33,39,"1994",7.10354618859105
"2336","tamil nadu",33,39,"1996",8.42622693425687
"2337","tamil nadu",33,39,"1998",9.58858999212362
"2338","tamil nadu",33,39,"1999",8.65237790150389
"2339","tamil nadu",33,39,"2004",7.84287288700569
"2340","tamil nadu",33,39,"2009",11.6969188099692
"2341","tripura",16,1,"1994",12.262789465042
"2342","tripura",16,1,"1996",14.0065464687834
"2343","tripura",16,1,"1998",14.4574773686486
"2344","tripura",16,1,"1999",15.7290912358032
"2345","tripura",16,1,"2004",15.174808519172
"2346","tripura",16,1,"2009",19.9702656304082
"2347","tripura",16,2,"1994",9.09842604450506
"2348","tripura",16,2,"1996",10.8404586887078
"2349","tripura",16,2,"1998",11.7991188660036
"2350","tripura",16,2,"1999",12.3515958892729
"2351","tripura",16,2,"2004",13.223171857076
"2352","tripura",16,2,"2009",18.7649789738958
"2353","uttar pradesh",9,1,"1994",14.9869463888986
"2354","uttar pradesh",9,1,"1996",13.6513056869008
"2355","uttar pradesh",9,1,"1998",10.8313250657502
"2356","uttar pradesh",9,1,"1999",12.40321401263
"2357","uttar pradesh",9,1,"2004",12.6593129981642
"2358","uttar pradesh",9,1,"2009",16.4438597705392
"2359","uttar pradesh",9,2,"1994",22.247726681633
"2360","uttar pradesh",9,2,"1996",20.4996755308187
"2361","uttar pradesh",9,2,"1998",20.0347094270027
"2362","uttar pradesh",9,2,"1999",21.0327130409054
"2363","uttar pradesh",9,2,"2004",22.1423046861993
"2364","uttar pradesh",9,2,"2009",24.9548264424783
"2365","uttar pradesh",9,3,"1994",14.7094132371655
"2366","uttar pradesh",9,3,"1996",13.6107999138132
"2367","uttar pradesh",9,3,"1998",12.232742457156
"2368","uttar pradesh",9,3,"1999",13.2635513265096
"2369","uttar pradesh",9,3,"2004",15.3483076582751
"2370","uttar pradesh",9,3,"2009",17.6054638763869
"2371","uttar pradesh",9,4,"1994",13.9504646776184
"2372","uttar pradesh",9,4,"1996",11.8953695563253
"2373","uttar pradesh",9,4,"1998",9.9645014059911
"2374","uttar pradesh",9,4,"1999",10.5686170683033
"2375","uttar pradesh",9,4,"2004",10.1544743575402
"2376","uttar pradesh",9,4,"2009",13.800628669642
"2377","uttar pradesh",9,5,"1994",9.1900813454704
"2378","uttar pradesh",9,5,"1996",6.76443775788104
"2379","uttar pradesh",9,5,"1998",5.31478581571045
"2380","uttar pradesh",9,5,"1999",6.438951245859
"2381","uttar pradesh",9,5,"2004",6.05209620762427
"2382","uttar pradesh",9,5,"2009",8.82900634604587
"2383","uttar pradesh",9,6,"1994",6.0151743116075
"2384","uttar pradesh",9,6,"1996",4.93292037700109
"2385","uttar pradesh",9,6,"1998",4.71722826339973
"2386","uttar pradesh",9,6,"1999",5.94247380302578
"2387","uttar pradesh",9,6,"2004",6.74461393345747
"2388","uttar pradesh",9,6,"2009",8.44958993676482
"2389","uttar pradesh",9,7,"1994",4.17371568707737
"2390","uttar pradesh",9,7,"1996",4.12551989019994
"2391","uttar pradesh",9,7,"1998",4.09368162248254
"2392","uttar pradesh",9,7,"1999",3.26681100339309
"2393","uttar pradesh",9,7,"2004",2.91796800911416
"2394","uttar pradesh",9,7,"2009",5.65178573609582
"2395","uttar pradesh",9,8,"1994",5.87258960540622
"2396","uttar pradesh",9,8,"1996",4.32314316595028
"2397","uttar pradesh",9,8,"1998",3.49041054813572
"2398","uttar pradesh",9,8,"1999",4.73727299785536
"2399","uttar pradesh",9,8,"2004",4.7532469573929
"2400","uttar pradesh",9,8,"2009",6.4991517475343
"2401","uttar pradesh",9,9,"1994",14.2935141701874
"2402","uttar pradesh",9,9,"1996",13.3665663553925
"2403","uttar pradesh",9,9,"1998",12.039131670676
"2404","uttar pradesh",9,9,"1999",14.5222775501656
"2405","uttar pradesh",9,9,"2004",16.8021950352026
"2406","uttar pradesh",9,9,"2009",21.7172457803508
"2407","uttar pradesh",9,10,"1994",7.08670980397639
"2408","uttar pradesh",9,10,"1996",6.3549481901459
"2409","uttar pradesh",9,10,"1998",5.81071772354122
"2410","uttar pradesh",9,10,"1999",7.14007118208616
"2411","uttar pradesh",9,10,"2004",7.66140625845506
"2412","uttar pradesh",9,10,"2009",11.3790285478869
"2413","uttar pradesh",9,11,"1994",6.65057266292352
